ts,datetime,MidPoint,MidPoint_500ms,MidPoint_1000ms
1345056983000000000,2012-08-15T13:56:23.000000000,2343.3,2343.3,2343.3
1345056983500000000,2012-08-15T13:56:23.500000000,2343.3,2343.3,2343.3
1345056984000000000,2012-08-15T13:56:24.000000000,2343.3,2343.3,2343.3
1345056984500000000,2012-08-15T13:56:24.500000000,2343.3,2343.3,2343.5
1345056985000000000,2012-08-15T13:56:25.000000000,2343.3,2343.5,2343.3
1345056985500000000,2012-08-15T13:56:25.500000000,2343.5,2343.3,2343.3
1345056986000000000,2012-08-15T13:56:26.000000000,2343.3,2343.3,2343.4
1345056986500000000,2012-08-15T13:56:26.500000000,2343.3,2343.4,2343.3
1345056987000000000,2012-08-15T13:56:27.000000000,2343.4,2343.3,2343.3
1345056987500000000,2012-08-15T13:56:27.500000000,2343.3,2343.3,2343.3
1345056988000000000,2012-08-15T13:56:28.000000000,2343.3,2343.3,2343.3
1345056988500000000,2012-08-15T13:56:28.500000000,2343.3,2343.3,2343.3
1345056989000000000,2012-08-15T13:56:29.000000000,2343.3,2343.3,2343.3
1345056989500000000,2012-08-15T13:56:29.500000000,2343.3,2343.3,2343.3
1345056990000000000,2012-08-15T13:56:30.000000000,2343.3,2343.3,2343.3
1345056990500000000,2012-08-15T13:56:30.500000000,2343.3,2343.3,2343.3
1345056991000000000,2012-08-15T13:56:31.000000000,2343.3,2343.3,2343.3
1345056991500000000,2012-08-15T13:56:31.500000000,2343.3,2343.3,2343.3
1345056992000000000,2012-08-15T13:56:32.000000000,2343.3,2343.3,2343.3
1345056992500000000,2012-08-15T13:56:32.500000000,2343.3,2343.3,2343.3
1345056993000000000,2012-08-15T13:56:33.000000000,2343.3,2343.3,2343.3
1345056993500000000,2012-08-15T13:56:33.500000000,2343.3,2343.3,2343.3
1345056994000000000,2012-08-15T13:56:34.000000000,2343.3,2343.3,2343.3
1345056994500000000,2012-08-15T13:56:34.500000000,2343.3,2343.3,2343.3
1345056995000000000,2012-08-15T13:56:35.000000000,2343.3,2343.3,2343.3
1345056995500000000,2012-08-15T13:56:35.500000000,2343.3,2343.3,2343.3
1345056996000000000,2012-08-15T13:56:36.000000000,2343.3,2343.3,2343.3
1345056996500000000,2012-08-15T13:56:36.500000000,2343.3,2343.3,2343.3
1345056997000000000,2012-08-15T13:56:37.000000000,2343.3,2343.3,2343.3
1345056997500000000,2012-08-15T13:56:37.500000000,2343.3,2343.3,2343.3
1345056998000000000,2012-08-15T13:56:38.000000000,2343.3,2343.3,2343.3
1345056998500000000,2012-08-15T13:56:38.500000000,2343.3,2343.3,2343.3
1345056999000000000,2012-08-15T13:56:39.000000000,2343.3,2343.3,2343.3
1345056999500000000,2012-08-15T13:56:39.500000000,2343.3,2343.3,2343.3
1345057000000000000,2012-08-15T13:56:40.000000000,2343.3,2343.3,2343.3
1345057000500000000,2012-08-15T13:56:40.500000000,2343.3,2343.3,2343.3
1345057001000000000,2012-08-15T13:56:41.000000000,2343.3,2343.3,2343.3
1345057001500000000,2012-08-15T13:56:41.500000000,2343.3,2343.3,2343.3
1345057002000000000,2012-08-15T13:56:42.000000000,2343.3,2343.3,2343.3
1345057002500000000,2012-08-15T13:56:42.500000000,2343.3,2343.3,2343.3
1345057003000000000,2012-08-15T13:56:43.000000000,2343.3,2343.3,2343.3
1345057003500000000,2012-08-15T13:56:43.500000000,2343.3,2343.3,2343.3
1345057004000000000,2012-08-15T13:56:44.000000000,2343.3,2343.3,2343.3
1345057004500000000,2012-08-15T13:56:44.500000000,2343.3,2343.3,2343.3
1345057005000000000,2012-08-15T13:56:45.000000000,2343.3,2343.3,2343.5
1345057005500000000,2012-08-15T13:56:45.500000000,2343.3,2343.5,2343.6
1345057006000000000,2012-08-15T13:56:46.000000000,2343.5,2343.6,2343.6
1345057006500000000,2012-08-15T13:56:46.500000000,2343.6,2343.6,2343.5
1345057007000000000,2012-08-15T13:56:47.000000000,2343.6,2343.5,2343.5
1345057007500000000,2012-08-15T13:56:47.500000000,2343.5,2343.5,2343.7
1345057008000000000,2012-08-15T13:56:48.000000000,2343.5,2343.7,2343.4
1345057008500000000,2012-08-15T13:56:48.500000000,2343.7,2343.4,2343.7
1345057009000000000,2012-08-15T13:56:49.000000000,2343.4,2343.7,2343.7
1345057009500000000,2012-08-15T13:56:49.500000000,2343.7,2343.7,2343.7
1345057010500000000,2012-08-15T13:56:50.500000000,2343.7,2343.9,2343.9
1345057011000000000,2012-08-15T13:56:51.000000000,2343.9,2343.9,2344.1
1345057011500000000,2012-08-15T13:56:51.500000000,2343.9,2344.1,2344.3
1345057012000000000,2012-08-15T13:56:52.000000000,2344.1,2344.3,2344.5
1345057012500000000,2012-08-15T13:56:52.500000000,2344.3,2344.5,2344.7
1345057013000000000,2012-08-15T13:56:53.000000000,2344.5,2344.7,2344.9
1345057013500000000,2012-08-15T13:56:53.500000000,2344.7,2344.9,2344.9
1345057014000000000,2012-08-15T13:56:54.000000000,2344.9,2344.9,2345.2
1345057014500000000,2012-08-15T13:56:54.500000000,2344.9,2345.2,2345.3
1345057015000000000,2012-08-15T13:56:55.000000000,2345.2,2345.3,2345.5
1345057015500000000,2012-08-15T13:56:55.500000000,2345.3,2345.5,2345.2
1345057016000000000,2012-08-15T13:56:56.000000000,2345.5,2345.2,2345.5
1345057016500000000,2012-08-15T13:56:56.500000000,2345.2,2345.5,2345.7
1345057017000000000,2012-08-15T13:56:57.000000000,2345.5,2345.7,2345.9
1345057017500000000,2012-08-15T13:56:57.500000000,2345.7,2345.9,2346.9
1345057018000000000,2012-08-15T13:56:58.000000000,2345.9,2346.9,2346.4
1345057018500000000,2012-08-15T13:56:58.500000000,2346.9,2346.4,2346.8
1345057019000000000,2012-08-15T13:56:59.000000000,2346.4,2346.8,2347.1
1345057019500000000,2012-08-15T13:56:59.500000000,2346.8,2347.1,2346.9
1345057020000000000,2012-08-15T13:57:00.000000000,2347.1,2346.9,2347.4
1345057020500000000,2012-08-15T13:57:00.500000000,2346.9,2347.4,2347.4
1345057021000000000,2012-08-15T13:57:01.000000000,2347.4,2347.4,2346.9
1345057021500000000,2012-08-15T13:57:01.500000000,2347.4,2346.9,2346.9
1345057022000000000,2012-08-15T13:57:02.000000000,2346.9,2346.9,2347.3
1345057022500000000,2012-08-15T13:57:02.500000000,2346.9,2347.3,2346.3
1345057023000000000,2012-08-15T13:57:03.000000000,2347.3,2346.3,2346.1
1345057023500000000,2012-08-15T13:57:03.500000000,2346.3,2346.1,2346.4
1345057024000000000,2012-08-15T13:57:04.000000000,2346.1,2346.4,2346.5
1345057024500000000,2012-08-15T13:57:04.500000000,2346.4,2346.5,2346.7
1345057025000000000,2012-08-15T13:57:05.000000000,2346.5,2346.7,2346.4
1345057025500000000,2012-08-15T13:57:05.500000000,2346.7,2346.4,2346.4
1345057026000000000,2012-08-15T13:57:06.000000000,2346.4,2346.4,2346.3
1345057026500000000,2012-08-15T13:57:06.500000000,2346.4,2346.3,2346.1
1345057027000000000,2012-08-15T13:57:07.000000000,2346.3,2346.1,2346.4
1345057027500000000,2012-08-15T13:57:07.500000000,2346.1,2346.4,2346
1345057028000000000,2012-08-15T13:57:08.000000000,2346.4,2346,2346.3
1345057028500000000,2012-08-15T13:57:08.500000000,2346,2346.3,2346.1
1345057029000000000,2012-08-15T13:57:09.000000000,2346.3,2346.1,2346.4
1345057029500000000,2012-08-15T13:57:09.500000000,2346.1,2346.4,2346.3
1345057030000000000,2012-08-15T13:57:10.000000000,2346.4,2346.3,2345.9
1345057030500000000,2012-08-15T13:57:10.500000000,2346.3,2345.9,2346.1
1345057031000000000,2012-08-15T13:57:11.000000000,2345.9,2346.1,2346.1
1345057031500000000,2012-08-15T13:57:11.500000000,2346.1,2346.1,2346.1
1345057032000000000,2012-08-15T13:57:12.000000000,2346.1,2346.1,2346
1345057032500000000,2012-08-15T13:57:12.500000000,2346.1,2346,2346.1
1345057033000000000,2012-08-15T13:57:13.000000000,2346,2346.1,2346.3
1345057033500000000,2012-08-15T13:57:13.500000000,2346.1,2346.3,2346.2
1345057034000000000,2012-08-15T13:57:14.000000000,2346.3,2346.2,2346.3
1345057034500000000,2012-08-15T13:57:14.500000000,2346.2,2346.3,2346.5
1345057035000000000,2012-08-15T13:57:15.000000000,2346.3,2346.5,2346.5
1345057035500000000,2012-08-15T13:57:15.500000000,2346.5,2346.5,2346.5
1345057036000000000,2012-08-15T13:57:16.000000000,2346.5,2346.5,2346.3
1345057036500000000,2012-08-15T13:57:16.500000000,2346.5,2346.3,2346.3
1345057037000000000,2012-08-15T13:57:17.000000000,2346.3,2346.3,2346.3
1345057037500000000,2012-08-15T13:57:17.500000000,2346.3,2346.3,2346.3
1345057038000000000,2012-08-15T13:57:18.000000000,2346.3,2346.3,2346.3
1345057038500000000,2012-08-15T13:57:18.500000000,2346.3,2346.3,2346.4
1345057039000000000,2012-08-15T13:57:19.000000000,2346.3,2346.4,2346.4
1345057039500000000,2012-08-15T13:57:19.500000000,2346.4,2346.4,2346.5
1345057040000000000,2012-08-15T13:57:20.000000000,2346.4,2346.5,2346.5
1345057040500000000,2012-08-15T13:57:20.500000000,2346.5,2346.5,2346.5
1345057041000000000,2012-08-15T13:57:21.000000000,2346.5,2346.5,2346.6
1345057041500000000,2012-08-15T13:57:21.500000000,2346.5,2346.6,2346.4
1345057042000000000,2012-08-15T13:57:22.000000000,2346.6,2346.4,2346.4
1345057042500000000,2012-08-15T13:57:22.500000000,2346.4,2346.4,2346.7
1345057043000000000,2012-08-15T13:57:23.000000000,2346.4,2346.7,2346.7
1345057043500000000,2012-08-15T13:57:23.500000000,2346.7,2346.7,2346.7
1345057044000000000,2012-08-15T13:57:24.000000000,2346.7,2346.7,2346.8
1345057044500000000,2012-08-15T13:57:24.500000000,2346.7,2346.8,2346.9
1345057045000000000,2012-08-15T13:57:25.000000000,2346.8,2346.9,2346.9
1345057045500000000,2012-08-15T13:57:25.500000000,2346.9,2346.9,2347.3
1345057046000000000,2012-08-15T13:57:26.000000000,2346.9,2347.3,2347.5
1345057046500000000,2012-08-15T13:57:26.500000000,2347.3,2347.5,2347.7
1345057047000000000,2012-08-15T13:57:27.000000000,2347.5,2347.7,2347.6
1345057047500000000,2012-08-15T13:57:27.500000000,2347.7,2347.6,2347.9
1345057048000000000,2012-08-15T13:57:28.000000000,2347.6,2347.9,2348
1345057048500000000,2012-08-15T13:57:28.500000000,2347.9,2348,2348.4
1345057049000000000,2012-08-15T13:57:29.000000000,2348,2348.4,2348.2
1345057049500000000,2012-08-15T13:57:29.500000000,2348.4,2348.2,2348.6
1345057050000000000,2012-08-15T13:57:30.000000000,2348.2,2348.6,2348.1
1345057050500000000,2012-08-15T13:57:30.500000000,2348.6,2348.1,2348.9
1345057051000000000,2012-08-15T13:57:31.000000000,2348.1,2348.9,2349.2
1345057051500000000,2012-08-15T13:57:31.500000000,2348.9,2349.2,2349.3
1345057052000000000,2012-08-15T13:57:32.000000000,2349.2,2349.3,2349.5
1345057052500000000,2012-08-15T13:57:32.500000000,2349.3,2349.5,2349.2
1345057053000000000,2012-08-15T13:57:33.000000000,2349.5,2349.2,2349.1
1345057053500000000,2012-08-15T13:57:33.500000000,2349.2,2349.1,2348.8
1345057054000000000,2012-08-15T13:57:34.000000000,2349.1,2348.8,2348.8
1345057054500000000,2012-08-15T13:57:34.500000000,2348.8,2348.8,2348.8
1345057055000000000,2012-08-15T13:57:35.000000000,2348.8,2348.8,2348.8
1345057055500000000,2012-08-15T13:57:35.500000000,2348.8,2348.8,2349.1
1345057056000000000,2012-08-15T13:57:36.000000000,2348.8,2349.1,2349.3
1345057056500000000,2012-08-15T13:57:36.500000000,2349.1,2349.3,2349.7
1345057057000000000,2012-08-15T13:57:37.000000000,2349.3,2349.7,2349.6
1345057057500000000,2012-08-15T13:57:37.500000000,2349.7,2349.6,2349.9
1345057058000000000,2012-08-15T13:57:38.000000000,2349.6,2349.9,2349.9
1345057058500000000,2012-08-15T13:57:38.500000000,2349.9,2349.9,2350.4
1345057059000000000,2012-08-15T13:57:39.000000000,2349.9,2350.4,2350.2
1345057059500000000,2012-08-15T13:57:39.500000000,2350.4,2350.2,2350.2
1345057060000000000,2012-08-15T13:57:40.000000000,2350.2,2350.2,2349.9
1345057060500000000,2012-08-15T13:57:40.500000000,2350.2,2349.9,2350.2
1345057061000000000,2012-08-15T13:57:41.000000000,2349.9,2350.2,2350.2
1345057061500000000,2012-08-15T13:57:41.500000000,2350.2,2350.2,2349.9
1345057062000000000,2012-08-15T13:57:42.000000000,2350.2,2349.9,2349.9
1345057062500000000,2012-08-15T13:57:42.500000000,2349.9,2349.9,2349.9
1345057063000000000,2012-08-15T13:57:43.000000000,2349.9,2349.9,2350.1
1345057063500000000,2012-08-15T13:57:43.500000000,2349.9,2350.1,2349.9
1345057064000000000,2012-08-15T13:57:44.000000000,2350.1,2349.9,2349.7
1345057064500000000,2012-08-15T13:57:44.500000000,2349.9,2349.7,2349.9
1345057065000000000,2012-08-15T13:57:45.000000000,2349.7,2349.9,2349.9
1345057065500000000,2012-08-15T13:57:45.500000000,2349.9,2349.9,2350.1
1345057066000000000,2012-08-15T13:57:46.000000000,2349.9,2350.1,2350.1
1345057066500000000,2012-08-15T13:57:46.500000000,2350.1,2350.1,2350.2
1345057067000000000,2012-08-15T13:57:47.000000000,2350.1,2350.2,2350.2
1345057067500000000,2012-08-15T13:57:47.500000000,2350.2,2350.2,2350.6
1345057068000000000,2012-08-15T13:57:48.000000000,2350.2,2350.6,2350.7
1345057068500000000,2012-08-15T13:57:48.500000000,2350.6,2350.7,2350.6
1345057069000000000,2012-08-15T13:57:49.000000000,2350.7,2350.6,2350.9
1345057069500000000,2012-08-15T13:57:49.500000000,2350.6,2350.9,2351.4
1345057070000000000,2012-08-15T13:57:50.000000000,2350.9,2351.4,2351.7
1345057070500000000,2012-08-15T13:57:50.500000000,2351.4,2351.7,2351.8
1345057071000000000,2012-08-15T13:57:51.000000000,2351.7,2351.8,2352.1
1345057071500000000,2012-08-15T13:57:51.500000000,2351.8,2352.1,2351.4
1345057072000000000,2012-08-15T13:57:52.000000000,2352.1,2351.4,2351.2
1345057072500000000,2012-08-15T13:57:52.500000000,2351.4,2351.2,2351.1
1345057073000000000,2012-08-15T13:57:53.000000000,2351.2,2351.1,2350.9
1345057073500000000,2012-08-15T13:57:53.500000000,2351.1,2350.9,2350.9
1345057074000000000,2012-08-15T13:57:54.000000000,2350.9,2350.9,2350.7
1345057074500000000,2012-08-15T13:57:54.500000000,2350.9,2350.7,2350.7
1345057075000000000,2012-08-15T13:57:55.000000000,2350.7,2350.7,2350.5
1345057075500000000,2012-08-15T13:57:55.500000000,2350.7,2350.5,2350.5
1345057076000000000,2012-08-15T13:57:56.000000000,2350.5,2350.5,2350.7
1345057076500000000,2012-08-15T13:57:56.500000000,2350.5,2350.7,2350.5
1345057077000000000,2012-08-15T13:57:57.000000000,2350.7,2350.5,2350.4
1345057077500000000,2012-08-15T13:57:57.500000000,2350.5,2350.4,2350.1
1345057078000000000,2012-08-15T13:57:58.000000000,2350.4,2350.1,2350.3
1345057078500000000,2012-08-15T13:57:58.500000000,2350.1,2350.3,2350.3
1345057079000000000,2012-08-15T13:57:59.000000000,2350.3,2350.3,2350.3
1345057079500000000,2012-08-15T13:57:59.500000000,2350.3,2350.3,2350.3
1345057080000000000,2012-08-15T13:58:00.000000000,2350.3,2350.3,2350.1
1345057080500000000,2012-08-15T13:58:00.500000000,2350.3,2350.1,2350.6
1345057081000000000,2012-08-15T13:58:01.000000000,2350.1,2350.6,2350.4
1345057081500000000,2012-08-15T13:58:01.500000000,2350.6,2350.4,2350.2
1345057082000000000,2012-08-15T13:58:02.000000000,2350.4,2350.2,2350.1
1345057082500000000,2012-08-15T13:58:02.500000000,2350.2,2350.1,2350.1
1345057083000000000,2012-08-15T13:58:03.000000000,2350.1,2350.1,2350.3
1345057083500000000,2012-08-15T13:58:03.500000000,2350.1,2350.3,2350.3
1345057084000000000,2012-08-15T13:58:04.000000000,2350.3,2350.3,2350.5
1345057084500000000,2012-08-15T13:58:04.500000000,2350.3,2350.5,2350.4
1345057085000000000,2012-08-15T13:58:05.000000000,2350.5,2350.4,2350.4
1345057085500000000,2012-08-15T13:58:05.500000000,2350.4,2350.4,2350.3
1345057086000000000,2012-08-15T13:58:06.000000000,2350.4,2350.3,2350.7
1345057086500000000,2012-08-15T13:58:06.500000000,2350.3,2350.7,2350.7
1345057087000000000,2012-08-15T13:58:07.000000000,2350.7,2350.7,2350.8
1345057087500000000,2012-08-15T13:58:07.500000000,2350.7,2350.8,2350.9
1345057088000000000,2012-08-15T13:58:08.000000000,2350.8,2350.9,2350.9
1345057088500000000,2012-08-15T13:58:08.500000000,2350.9,2350.9,2350.7
1345057089000000000,2012-08-15T13:58:09.000000000,2350.9,2350.7,2350.9
1345057089500000000,2012-08-15T13:58:09.500000000,2350.7,2350.9,2350.7
1345057090000000000,2012-08-15T13:58:10.000000000,2350.9,2350.7,2350.5
1345057090500000000,2012-08-15T13:58:10.500000000,2350.7,2350.5,2350.8
1345057091000000000,2012-08-15T13:58:11.000000000,2350.5,2350.8,2350.7
1345057091500000000,2012-08-15T13:58:11.500000000,2350.8,2350.7,2350.7
1345057092000000000,2012-08-15T13:58:12.000000000,2350.7,2350.7,2350.9
1345057092500000000,2012-08-15T13:58:12.500000000,2350.7,2350.9,2350.9
1345057093000000000,2012-08-15T13:58:13.000000000,2350.9,2350.9,2350.8
1345057093500000000,2012-08-15T13:58:13.500000000,2350.9,2350.8,2350.8
1345057094000000000,2012-08-15T13:58:14.000000000,2350.8,2350.8,2350.7
1345057094500000000,2012-08-15T13:58:14.500000000,2350.8,2350.7,2350.8
1345057095000000000,2012-08-15T13:58:15.000000000,2350.7,2350.8,2350.9
1345057095500000000,2012-08-15T13:58:15.500000000,2350.8,2350.9,2350.6
1345057096000000000,2012-08-15T13:58:16.000000000,2350.9,2350.6,2350.9
1345057096500000000,2012-08-15T13:58:16.500000000,2350.6,2350.9,2350.7
1345057097000000000,2012-08-15T13:58:17.000000000,2350.9,2350.7,2350.7
1345057097500000000,2012-08-15T13:58:17.500000000,2350.7,2350.7,2350.7
1345057098000000000,2012-08-15T13:58:18.000000000,2350.7,2350.7,2350.7
1345057098500000000,2012-08-15T13:58:18.500000000,2350.7,2350.7,2350.7
1345057099000000000,2012-08-15T13:58:19.000000000,2350.7,2350.7,2350.5
1345057099500000000,2012-08-15T13:58:19.500000000,2350.7,2350.5,2350.7
1345057100000000000,2012-08-15T13:58:20.000000000,2350.5,2350.7,2350.6
1345057100500000000,2012-08-15T13:58:20.500000000,2350.7,2350.6,2350.6
1345057101000000000,2012-08-15T13:58:21.000000000,2350.6,2350.6,2350.6
1345057101500000000,2012-08-15T13:58:21.500000000,2350.6,2350.6,2350.6
1345057102000000000,2012-08-15T13:58:22.000000000,2350.6,2350.6,2350.7
1345057102500000000,2012-08-15T13:58:22.500000000,2350.6,2350.7,2350.7
1345057103000000000,2012-08-15T13:58:23.000000000,2350.7,2350.7,2350.8
1345057103500000000,2012-08-15T13:58:23.500000000,2350.7,2350.8,2350.9
1345057104000000000,2012-08-15T13:58:24.000000000,2350.8,2350.9,2350.8
1345057104500000000,2012-08-15T13:58:24.500000000,2350.9,2350.8,2350.8
1345057105000000000,2012-08-15T13:58:25.000000000,2350.8,2350.8,2350.8
1345057105500000000,2012-08-15T13:58:25.500000000,2350.8,2350.8,2350.9
1345057106000000000,2012-08-15T13:58:26.000000000,2350.8,2350.9,2350.9
1345057106500000000,2012-08-15T13:58:26.500000000,2350.9,2350.9,2351.1
1345057107000000000,2012-08-15T13:58:27.000000000,2350.9,2351.1,2351
1345057107500000000,2012-08-15T13:58:27.500000000,2351.1,2351,2350.9
1345057108000000000,2012-08-15T13:58:28.000000000,2351,2350.9,2350.9
1345057108500000000,2012-08-15T13:58:28.500000000,2350.9,2350.9,2350.8
1345057109000000000,2012-08-15T13:58:29.000000000,2350.9,2350.8,2351
1345057109500000000,2012-08-15T13:58:29.500000000,2350.8,2351,2351.2
1345057110000000000,2012-08-15T13:58:30.000000000,2351,2351.2,2350.9
1345057110500000000,2012-08-15T13:58:30.500000000,2351.2,2350.9,2351.1
1345057111000000000,2012-08-15T13:58:31.000000000,2350.9,2351.1,2351.2
1345057111500000000,2012-08-15T13:58:31.500000000,2351.1,2351.2,2351.2
1345057112500000000,2012-08-15T13:58:32.500000000,2351.2,2350.9,2350.9
1345057113000000000,2012-08-15T13:58:33.000000000,2350.9,2350.9,2350.8
1345057113500000000,2012-08-15T13:58:33.500000000,2350.9,2350.8,2350.7
1345057114000000000,2012-08-15T13:58:34.000000000,2350.8,2350.7,2350.5
1345057114500000000,2012-08-15T13:58:34.500000000,2350.7,2350.5,2350.5
1345057115000000000,2012-08-15T13:58:35.000000000,2350.5,2350.5,2350.3
1345057115500000000,2012-08-15T13:58:35.500000000,2350.5,2350.3,2350.3
1345057116000000000,2012-08-15T13:58:36.000000000,2350.3,2350.3,2350.1
1345057116500000000,2012-08-15T13:58:36.500000000,2350.3,2350.1,2350.2
1345057117000000000,2012-08-15T13:58:37.000000000,2350.1,2350.2,2350.1
1345057117500000000,2012-08-15T13:58:37.500000000,2350.2,2350.1,2350.1
1345057118000000000,2012-08-15T13:58:38.000000000,2350.1,2350.1,2349.8
1345057118500000000,2012-08-15T13:58:38.500000000,2350.1,2349.8,2349.9
1345057119000000000,2012-08-15T13:58:39.000000000,2349.8,2349.9,2349.9
1345057119500000000,2012-08-15T13:58:39.500000000,2349.9,2349.9,2349.9
1345057120000000000,2012-08-15T13:58:40.000000000,2349.9,2349.9,2349.9
1345057120500000000,2012-08-15T13:58:40.500000000,2349.9,2349.9,2349.7
1345057121000000000,2012-08-15T13:58:41.000000000,2349.9,2349.7,2349.6
1345057121500000000,2012-08-15T13:58:41.500000000,2349.7,2349.6,2349.5
1345057122000000000,2012-08-15T13:58:42.000000000,2349.6,2349.5,2349.8
1345057122500000000,2012-08-15T13:58:42.500000000,2349.5,2349.8,2349.7
1345057123000000000,2012-08-15T13:58:43.000000000,2349.8,2349.7,2349.3
1345057123500000000,2012-08-15T13:58:43.500000000,2349.7,2349.3,2349.5
1345057124000000000,2012-08-15T13:58:44.000000000,2349.3,2349.5,2349.6
1345057124500000000,2012-08-15T13:58:44.500000000,2349.5,2349.6,2349.3
1345057125000000000,2012-08-15T13:58:45.000000000,2349.6,2349.3,2349.3
1345057125500000000,2012-08-15T13:58:45.500000000,2349.3,2349.3,2349.1
1345057126000000000,2012-08-15T13:58:46.000000000,2349.3,2349.1,2349.1
1345057126500000000,2012-08-15T13:58:46.500000000,2349.1,2349.1,2349
1345057127000000000,2012-08-15T13:58:47.000000000,2349.1,2349,2348.9
1345057127500000000,2012-08-15T13:58:47.500000000,2349,2348.9,2349
1345057128000000000,2012-08-15T13:58:48.000000000,2348.9,2349,2349.1
1345057128500000000,2012-08-15T13:58:48.500000000,2349,2349.1,2349.3
1345057129000000000,2012-08-15T13:58:49.000000000,2349.1,2349.3,2349.1
1345057129500000000,2012-08-15T13:58:49.500000000,2349.3,2349.1,2349
1345057130000000000,2012-08-15T13:58:50.000000000,2349.1,2349,2348.9
1345057130500000000,2012-08-15T13:58:50.500000000,2349,2348.9,2348.9
1345057131000000000,2012-08-15T13:58:51.000000000,2348.9,2348.9,2348.7
1345057131500000000,2012-08-15T13:58:51.500000000,2348.9,2348.7,2348.5
1345057132000000000,2012-08-15T13:58:52.000000000,2348.7,2348.5,2348.8
1345057132500000000,2012-08-15T13:58:52.500000000,2348.5,2348.8,2348.6
1345057133000000000,2012-08-15T13:58:53.000000000,2348.8,2348.6,2348.7
1345057133500000000,2012-08-15T13:58:53.500000000,2348.6,2348.7,2348.9
1345057134000000000,2012-08-15T13:58:54.000000000,2348.7,2348.9,2348.9
1345057134500000000,2012-08-15T13:58:54.500000000,2348.9,2348.9,2348.9
1345057135000000000,2012-08-15T13:58:55.000000000,2348.9,2348.9,2348.9
1345057135500000000,2012-08-15T13:58:55.500000000,2348.9,2348.9,2348.8
1345057136000000000,2012-08-15T13:58:56.000000000,2348.9,2348.8,2348.8
1345057136500000000,2012-08-15T13:58:56.500000000,2348.8,2348.8,2348.7
1345057137000000000,2012-08-15T13:58:57.000000000,2348.8,2348.7,2348.7
1345057137500000000,2012-08-15T13:58:57.500000000,2348.7,2348.7,2348.5
1345057138000000000,2012-08-15T13:58:58.000000000,2348.7,2348.5,2348.5
1345057138500000000,2012-08-15T13:58:58.500000000,2348.5,2348.5,2348.5
1345057139000000000,2012-08-15T13:58:59.000000000,2348.5,2348.5,2348.5
1345057139500000000,2012-08-15T13:58:59.500000000,2348.5,2348.5,2348.3
1345057140000000000,2012-08-15T13:59:00.000000000,2348.5,2348.3,2348.3
1345057140500000000,2012-08-15T13:59:00.500000000,2348.3,2348.3,2348.3
1345057141000000000,2012-08-15T13:59:01.000000000,2348.3,2348.3,2348.5
1345057141500000000,2012-08-15T13:59:01.500000000,2348.3,2348.5,2348.5
1345057142000000000,2012-08-15T13:59:02.000000000,2348.5,2348.5,2348.5
1345057142500000000,2012-08-15T13:59:02.500000000,2348.5,2348.5,2348.1
1345057143000000000,2012-08-15T13:59:03.000000000,2348.5,2348.1,2348.7
1345057143500000000,2012-08-15T13:59:03.500000000,2348.1,2348.7,2348.6
1345057144000000000,2012-08-15T13:59:04.000000000,2348.7,2348.6,2348.7
1345057144500000000,2012-08-15T13:59:04.500000000,2348.6,2348.7,2348.9
1345057145000000000,2012-08-15T13:59:05.000000000,2348.7,2348.9,2348.7
1345057145500000000,2012-08-15T13:59:05.500000000,2348.9,2348.7,2348.5
1345057146000000000,2012-08-15T13:59:06.000000000,2348.7,2348.5,2348.9
1345057146500000000,2012-08-15T13:59:06.500000000,2348.5,2348.9,2349.1
1345057147000000000,2012-08-15T13:59:07.000000000,2348.9,2349.1,2349.2
1345057147500000000,2012-08-15T13:59:07.500000000,2349.1,2349.2,2349.3
1345057148000000000,2012-08-15T13:59:08.000000000,2349.2,2349.3,2349.1
1345057148500000000,2012-08-15T13:59:08.500000000,2349.3,2349.1,2348.9
1345057149000000000,2012-08-15T13:59:09.000000000,2349.1,2348.9,2349.2
1345057149500000000,2012-08-15T13:59:09.500000000,2348.9,2349.2,2349.2
1345057150000000000,2012-08-15T13:59:10.000000000,2349.2,2349.2,2349.2
1345057150500000000,2012-08-15T13:59:10.500000000,2349.2,2349.2,2349.2
1345057151000000000,2012-08-15T13:59:11.000000000,2349.2,2349.2,2349.4
1345057151500000000,2012-08-15T13:59:11.500000000,2349.2,2349.4,2349.5
1345057152000000000,2012-08-15T13:59:12.000000000,2349.4,2349.5,2349.3
1345057152500000000,2012-08-15T13:59:12.500000000,2349.5,2349.3,2349.4
1345057153000000000,2012-08-15T13:59:13.000000000,2349.3,2349.4,2349.1
1345057153500000000,2012-08-15T13:59:13.500000000,2349.4,2349.1,2349.3
1345057154000000000,2012-08-15T13:59:14.000000000,2349.1,2349.3,2349.5
1345057154500000000,2012-08-15T13:59:14.500000000,2349.3,2349.5,2349.5
1345057155000000000,2012-08-15T13:59:15.000000000,2349.5,2349.5,2349.5
1345057155500000000,2012-08-15T13:59:15.500000000,2349.5,2349.5,2349.7
1345057156000000000,2012-08-15T13:59:16.000000000,2349.5,2349.7,2349.7
1345057156500000000,2012-08-15T13:59:16.500000000,2349.7,2349.7,2349.7
1345057157000000000,2012-08-15T13:59:17.000000000,2349.7,2349.7,2349.6
1345057157500000000,2012-08-15T13:59:17.500000000,2349.7,2349.6,2349.5
1345057158000000000,2012-08-15T13:59:18.000000000,2349.6,2349.5,2349.3
1345057158500000000,2012-08-15T13:59:18.500000000,2349.5,2349.3,2349.4
